TimeStamp,Column1,TotalCores
2019-08-10 08:00,m3str,1933.70000000011
2019-08-10 08:00,m4str,2187.0500000001
2019-08-10 09:00,m1str,3482.30000000021
2019-08-10 09:00,m2str,1261.7500000001
2019-08-10 09:00,m3str,1927.10000000011
2019-08-10 09:00,m4str,2182.6000000001
2019-08-10 10:00,m1str,3478.4500000002
2019-08-10 10:00,m2str,1275.8750000001
2019-08-10 10:00,m3str,1937.55000000011
2019-08-10 10:00,m4str,2203.8250000001
2019-08-10 11:00,m1str,3470.70000000021
2019-08-10 11:00,m2str,1274.3500000001
2019-08-10 11:00,m3str,1936.45000000011
2019-08-10 11:00,m4str,2202.60000000011
2019-08-10 12:00,m1str,3494.4000000002
2019-08-10 12:00,m2str,1271.4000000001
2019-08-10 12:00,m3str,1943.32500000011
2019-08-10 12:00,m4str,2208.15000000011
2019-08-10 13:00,m1str,3475.00000000022
2019-08-10 13:00,m2str,1273.1500000001
2019-08-10 13:00,m3str,1946.40000000011
2019-08-10 13:00,m4str,2213.2500000001
2019-08-10 14:00,m1str,3507.10000000022
2019-08-10 14:00,m2str,1274.4500000001
2019-08-10 14:00,m3str,1952.97500000011
2019-08-10 14:00,m4str,2220.5000000001
2019-08-10 15:00,m1str,3495.90000000023
2019-08-10 15:00,m2str,1283.5750000001
2019-08-10 15:00,m3str,1957.80000000011
2019-08-10 15:00,m4str,2234.47500000011
2019-08-10 16:00,m1str,3504.05000000024
2019-08-10 16:00,m2str,1288.5500000001
2019-08-10 16:00,m3str,1967.22500000011
2019-08-10 16:00,m4str,2248.05000000011
2019-08-10 17:00,m1str,3498.90000000023
2019-08-10 17:00,m2str,1270.9500000001
2019-08-10 17:00,m3str,1960.70000000011
2019-08-10 17:00,m4str,2223.35000000011
2019-08-10 18:00,m1str,3528.40000000023
2019-08-10 18:00,m2str,1269.2000000001
2019-08-10 18:00,m3str,1962.20000000011
2019-08-10 18:00,m4str,2221.75000000011
2019-08-10 19:00,m1str,3538.45000000023
2019-08-10 19:00,m2str,1310.7750000001
2019-08-10 19:00,m3str,1965.70000000011
2019-08-10 19:00,m4str,2264.07500000011
2019-08-10 20:00,m1str,3554.10000000024
2019-08-10 20:00,m2str,1310.0500000001
2019-08-10 20:00,m3str,1968.92500000011
2019-08-10 20:00,m4str,2268.80000000011
2019-08-10 21:00,m1str,3541.20000000024
2019-08-10 21:00,m2str,1267.3500000001
2019-08-10 21:00,m3str,1971.77500000011
2019-08-10 21:00,m4str,2226.90000000011
2019-08-10 22:00,m1str,3554.20000000025
2019-08-10 22:00,m2str,1270.0000000001
2019-08-10 22:00,m3str,1967.75000000012
2019-08-10 22:00,m4str,2226.00000000011
2019-08-10 23:00,m1str,3546.40000000025
2019-08-10 23:00,m2str,1266.9250000001
2019-08-10 23:00,m3str,1966.27500000011
2019-08-10 23:00,m4str,2221.47500000011
2019-08-11 00:00,m1str,3566.05000000025
2019-08-11 00:00,m2str,1272.7750000001
2019-08-11 00:00,m3str,1963.60000000011
2019-08-11 00:00,m4str,2224.52500000011
2019-08-11 01:00,m1str,3545.90000000025
2019-08-11 01:00,m2str,1265.5000000001
2019-08-11 01:00,m3str,1955.22500000011
2019-08-11 01:00,m4str,2210.30000000011
2019-08-11 02:00,m1str,3559.25000000025
2019-08-11 02:00,m2str,1268.3750000001
2019-08-11 02:00,m3str,1957.37500000012
2019-08-11 02:00,m4str,2211.37500000011
2019-08-11 03:00,m1str,3536.25000000026
2019-08-11 03:00,m2str,1272.6250000001
2019-08-11 03:00,m3str,1942.57500000011
2019-08-11 03:00,m4str,2202.62500000011
2019-08-11 04:00,m1str,3539.45000000026
2019-08-11 04:00,m2str,1293.9500000001
2019-08-11 04:00,m3str,1968.42500000012
2019-08-11 04:00,m4str,2225.80000000011
2019-08-11 05:00,m1str,3519.05000000026
2019-08-11 05:00,m2str,1286.3750000001
2019-08-11 05:00,m3str,1947.10000000012
2019-08-11 05:00,m4str,2211.22500000011
2019-08-11 06:00,m1str,3512.90000000026
2019-08-11 06:00,m2str,1274.0000000001
2019-08-11 06:00,m3str,1934.25000000011
2019-08-11 06:00,m4str,2197.35000000011
2019-08-11 07:00,m1str,3490.30000000026
2019-08-11 07:00,m2str,1272.4250000001
2019-08-11 07:00,m3str,1936.40000000011
2019-08-11 07:00,m4str,2198.97500000011
2019-08-11 08:00,m1str,3478.95000000026
2019-08-11 08:00,m2str,1280.9250000001
2019-08-11 08:00,m3str,1942.02500000011
2019-08-11 08:00,m4str,2209.47500000011
2019-08-11 09:00,m1str,3450.25000000026
2019-08-11 09:00,m2str,1356.60000000011
2019-08-11 09:00,m3str,1942.95000000011
2019-08-11 09:00,m4str,2283.10000000012
2019-08-11 10:00,m1str,3429.90000000025
2019-08-11 10:00,m2str,1341.85000000011
2019-08-11 10:00,m3str,1925.07500000011
2019-08-11 10:00,m4str,2257.60000000011
2019-08-11 11:00,m1str,3427.90000000025
2019-08-11 11:00,m2str,1317.45000000011
2019-08-11 11:00,m3str,1955.65000000012
2019-08-11 11:00,m4str,2230.65000000011
2019-08-11 12:00,m1str,3448.50000000025
2019-08-11 12:00,m2str,1290.9500000001
2019-08-11 12:00,m3str,1933.35000000011
2019-08-11 12:00,m4str,2213.35000000011
2019-08-11 13:00,m1str,3445.85000000025
2019-08-11 13:00,m2str,1280.2000000001
2019-08-11 13:00,m3str,1934.00000000011
2019-08-11 13:00,m4str,2208.70000000011
2019-08-11 14:00,m1str,3446.25000000025
2019-08-11 14:00,m2str,1284.5500000001
2019-08-11 14:00,m3str,1938.95000000011
2019-08-11 14:00,m4str,2214.00000000011
2019-08-11 15:00,m1str,3463.10000000025
2019-08-11 15:00,m2str,1271.1250000001
2019-08-11 15:00,m3str,1941.30000000011
2019-08-11 15:00,m4str,2207.2250000001
2019-08-11 16:00,m1str,3486.00000000025
2019-08-11 16:00,m2str,1270.6000000001
2019-08-11 16:00,m3str,1945.42500000011
2019-08-11 16:00,m4str,2210.4500000001
2019-08-11 17:00,m1str,3501.75000000025
2019-08-11 17:00,m2str,1300.2250000001
2019-08-11 17:00,m3str,1953.90000000011
2019-08-11 17:00,m4str,2243.57500000011
2019-08-11 18:00,m1str,3526.50000000026
2019-08-11 18:00,m2str,1298.7000000001
2019-08-11 18:00,m3str,1951.12500000011
2019-08-11 18:00,m4str,2243.65000000011
2019-08-11 19:00,m1str,3542.15000000026
2019-08-11 19:00,m2str,1273.2500000001
2019-08-11 19:00,m3str,1958.32500000011
2019-08-11 19:00,m4str,2224.20000000011
2019-08-11 20:00,m1str,3557.55000000026
2019-08-11 20:00,m2str,1286.3750000001
2019-08-11 20:00,m3str,1962.30000000011
2019-08-11 20:00,m4str,2236.27500000011
2019-08-11 21:00,m1str,3544.35000000026
2019-08-11 21:00,m2str,1266.7500000001
2019-08-11 21:00,m3str,1960.67500000012
2019-08-11 21:00,m4str,2211.70000000011
2019-08-11 22:00,m1str,3561.30000000026
2019-08-11 22:00,m2str,1264.7750000001
2019-08-11 22:00,m3str,1958.77500000011
2019-08-11 22:00,m4str,2210.67500000011
2019-08-11 23:00,m1str,3557.75000000026
2019-08-11 23:00,m2str,1256.8250000001
2019-08-11 23:00,m3str,1956.90000000011
2019-08-11 23:00,m4str,2202.37500000011
2019-08-12 00:00,m1str,3574.95000000027
2019-08-12 00:00,m2str,1298.77500000011
2019-08-12 00:00,m3str,1994.02500000012
2019-08-12 00:00,m4str,2241.62500000012
2019-08-12 01:00,m1str,3539.65000000027
2019-08-12 01:00,m2str,1264.6250000001
2019-08-12 01:00,m3str,1954.00000000012
2019-08-12 01:00,m4str,2203.57500000011
2019-08-12 02:00,m1str,3539.25000000027
2019-08-12 02:00,m2str,1258.1750000001
2019-08-12 02:00,m3str,1939.97500000011
2019-08-12 02:00,m4str,2188.42500000011
2019-08-12 03:00,m1str,3535.00000000026
2019-08-12 03:00,m2str,1258.9750000001
2019-08-12 03:00,m3str,1928.20000000011
2019-08-12 03:00,m4str,2178.97500000011
2019-08-12 04:00,m1str,3545.85000000027
2019-08-12 04:00,m2str,1264.8000000001
2019-08-12 04:00,m3str,1936.07500000011
2019-08-12 04:00,m4str,2184.20000000011
2019-08-12 05:00,m1str,3523.55000000027
2019-08-12 05:00,m2str,1261.6750000001
2019-08-12 05:00,m3str,1925.15000000011
2019-08-12 05:00,m4str,2175.12500000011
2019-08-12 06:00,m1str,3514.05000000027
2019-08-12 06:00,m2str,1262.4750000001
2019-08-12 06:00,m3str,1926.30000000011
2019-08-12 06:00,m4str,2178.97500000011
